#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED
'F','DD8EAC','Cirrus Std','D-2102','SA','Y','Y'
'F','DD8EBD','DG-200','','TI','Y','Y'
'F','DD8EBE','PA-25 Pawnee','F-GFUO','UO','Y','Y'
'F','DD8EC6','ASK-13','G-CJXM','JXM','Y','Y'
'F','DD8ED4','ASK-13','F-CVVZ','','Y','Y'
'F','DD8EE2','ASK-21','HTV','HTV','Y','Y'
'F','DD8EE8','ASK-13','G-CJMW','R61','Y','Y'
'F','DD8EEF','Duo Discus','D-1772','W2','Y','Y'
'F','DD8EF7','DG-400','F-CFVA','VA','Y','Y'
'F','DD8F04','LS-8 18','F-CHRG','RG','Y','Y'
'F','DD8F06','ASW-20','G-CHEO','611','Y','Y'
'F','DD8F0F','Ka-8','D-0100','GAF','Y','Y'
'F','DD8F12','Discus 2c','D-7208','YZ','Y','Y'
'F','DD8F19','Nimbus 2 C','G-CHBF','HBF','Y','Y'
'F','DD8F20','ASK-21','G-DESB','ESB','Y','Y'
'F','DD8F2D','Jodel D112','05 HS','LL','Y','Y'
'F','DD8F32','ASK-21','G-CKMW','R18','Y','Y'
'F','DD8F34','Ka-6 e','F-CDTR','','Y','Y'
'F','DD90BC','Husky A-1','D-ETNW','NW','Y','Y'
'F','DD90CA','LS-3','D-1356','AF','Y','Y'
'F','DD90F7','DG-800','F-CJPI','TI','Y','Y'
'F','DD90FB','LS-8 18','D-1437','4K','Y','Y'
'F','DD90FD','Kestrel','D-5421','TA','Y','Y'
'F','DD910A','ASH-25','HB-3326','RP','Y','Y'
'F','DD912E','Libelle Std','HB-1055','MKA','Y','Y'
'F','DD913E','ASK-23','D-1864','','Y','Y'
'F','DD9141','Ventus 2','HB-3321','LQ','Y','Y'
'F','DD9143','Pegase','F-CHKN','KN','Y','Y'
'F','DD9150','Motorglider','F-CLBE','BE','Y','Y'
'F','DD9153','SZD-51 Junior','D-0048','B8','Y','Y'
'F','DD9156','Ultralight','IB648','PR','Y','Y'
'F','DD9158','Duo Discus','D-8108','K2','Y','Y'
'F','DD917A','ASK-13','D-0367','67','Y','Y'
'F','DD917F','Ventus 2cxT','D-KIRI','OG','Y','Y'
'F','DD9187','LS-4','D-3153','B2','Y','Y'
'F','DD9189','Libelle Std','OO-ZBR','BR','Y','Y'
'F','DD918B','Duo Discus x','HB-3396','LU','Y','Y'
'F','DD9191','LS-4','PH-698','HA','Y','Y'
'F','DD919F','Discus','D-8228','5G','Y','Y'
'F','DD91AE','DR-400','d-eapb','','Y','Y'
'F','DD91AF','Astir Club','D-6629','29','Y','Y'
'F','DD91B2','SB-5 b','D-4722','','Y','Y'
'O','DD91BC','Janus C','F-CFAR','AR','Y','Y'
'F','DD91BF','Ultralight','D-MZIA','IA','Y','Y'
'F','DD91CC','ASH-25','YAM','YAM','Y','Y'
'F','DD91D1','ASK-13','D-2135','35','Y','Y'
'F','DD91D7','Unknown','F-JVWO','AFC','Y','Y'
'F','DD91DD','LS-8 18','D-3441','HT','Y','Y'
'F','DD91E1','LS-8','HB-3346','6B','Y','Y'
'F','DD91E4','SF-25','D-KOBN','BN','Y','Y'
'F','DD920C','Duo Discus t','','DUO','Y','Y'
'F','DD9210','DG-300','F-CTVV','RZ','Y','Y'
'F','DD921D','Duo Discus x','PH-1387','W1','Y','Y'
'F','DD921E','Pegase','HB-1913','TQ','Y','Y'
'F','DD9222','H36 Dimona','OE-9208','08','Y','Y'
'F','DD9227','LS-3','D-3922','N7','Y','Y'
'F','DD922C','Nimbus 4DM','D-KIDX','DX','Y','Y'
'F','DD9231','Ground Station','OGNKDF','NaN','Y','Y'
'F','DD9244','Ventus 2cM','HB-2367','BP','Y','Y'
'F','DD9245','Mosquito','D-7473','KMP','Y','Y'
'F','DD924F','Discus 2','D-8084','ALB','Y','Y'
'F','DD925A','','','','Y','N'
'F','DD9260','LS-8 18','F-CISA','ISA','Y','Y'
'F','DD9263','MS-893 Commodore','D-EEUQ','UQ','Y','Y'
'F','DD9273','DG-200','D-3317','KCM','Y','Y'
'F','DD9275','Mosquito','D-7473','KMP','Y','Y'
'F','DD927B','Astir CS','OK-7301','BH','Y','Y'
'F','DD9286','Discus 2','D-7348','B3','Y','Y'
'F','DD928B','Twin Astir II','PH-1092','N11','Y','Y'
'F','DD9291','DG-500','HB3354','','Y','Y'
'F','DD9292','SF-25','HB-2364','CHO','Y','Y'
'F','DD929C','Kestrel','G-DCWA','CWA','Y','Y'
'F','DD929E','ASK-21','HB-3225','5B','Y','Y'
'F','DD92B4','Duo Discus','HB-3347','7B','Y','Y'
'F','DD92C0','Unknown','D-KSAM','KAM','Y','Y'
'F','DD92C8','DG-300','HB-1898','YC','Y','Y'
'F','DD92CE','Duo Discus','HB-3422','9B','Y','Y'
'F','DD92E2','ASW-20','HB-1601','GO','Y','Y'
'F','DD92F2','','','','Y','N'
'F','DD92F8','DG-1000','HB-3423','YA','Y','Y'
'F','DD92F9','ASK-21','HB-1962','VB','Y','Y'
'F','DD930E','','','','Y','N'
'F','DD9315','LS-7','HB-3048','NY','Y','Y'
'F','DD9317','LS-8','D-4156','JO','Y','Y'
'F','DD9322','HK36 Super Dimona','D-KEHU','HU','Y','Y'
'F','DD9329','LS-8 18','HB-3293','4B','Y','Y'
'F','DD932D','','','','N','N'
'F','DD9334','','','','Y','N'
'F','DD9339','PA-25 Pawnee','G-BNZV','ZV','Y','Y'
'F','DD933B','Ka-6 cr','D-1193','93','Y','Y'
'F','DD933C','Blanik','S5-7188','88','Y','Y'
'F','DD9363','ASK-13','D-8984','KH','Y','Y'
'F','DD936F','ASW-27','D-6841','TSX','Y','Y'
'F','DD9377','JOB 15','HB-ELD','Job','Y','Y'
'F','DD937F','SZD-48-3 Jantar Std 3','D-9650','LJ','Y','Y'
'F','DD938D','Ka-6 e','F-CECE','CE','Y','Y'
'F','DD9392','DG-500','HB-3050','RA','Y','Y'
'F','DD9395','DG-200','HB1636','PE','Y','Y'
'F','DD93A6','Cirrus Std','OK-7515','ZM','Y','Y'
'F','DD93AE','Ka-6 cr','HB-1052','','Y','Y'
'F','DD93B3','Discus','HB-3041','LY','Y','Y'
'F','DD93B4','ASK-21','HB-1708','','Y','Y'
'F','DD93C8','LAK-17 AT','G-CKOI','170','Y','Y'
'F','DD93CC','Antares 20 E','HB-2405','FU','Y','Y'
'F','DD93D8','LS-4','HB-1686','3B','Y','Y'
'F','DD93E5','Pegase','HB-3090','LI','Y','Y'
'F','DD93E7','Discus','HB-3108','LH','Y','Y'
'F','DD93EA','Ventus c','','PUP','Y','Y'
'F','DD93FA','ASH-26 E','OY-CXS','CS','Y','Y'
'F','DD9400','LS-4','D-0173','73','Y','Y'
'F','DD9406','H36 Dimona','OE-9282','OE','Y','Y'
'F','DD940B','Janus C','D-5084','GX','Y','Y'
'F','DD940D','Midour','F-PVVA','','Y','Y'
'F','DD940F','ASW-20','F-CGKB','','Y','Y'
'F','DD9412','LS-4','HB-3133','6L','Y','Y'
'F','DD9413','ASK-21','D-9119','VN','Y','Y'
'F','DD941B','Pegase','HB-3212','LN','Y','Y'
'F','DD941F','Discus','HB-1966','LC','Y','Y'
'F','DD9421','H36 Dimona','G-WENN','NN','Y','Y'
'F','DD9427','Ka-8','D-8778','','Y','Y'
'F','DD944B','PA-25 Pawnee','F-GFPD','PD','Y','Y'
'F','DD9457','Ventus 2','HB-3319','LG','Y','Y'
'F','DD945E','MS-893 Commodore','F-BSDM','DM','Y','Y'
'F','DD9461','LS-1 d','HB-1061','01','Y','Y'
'F','DD9473','','','','Y','N'
'O','DD9485','Arcus M','OE-9485','1','Y','Y'
'F','DD9486','Ventus cM','D-KCPS','PS','Y','Y'
'F','DD948D','Ventus 2cM','D-KBTL','TL','Y','Y'
'F','DD94A1','Ventus 2bx','D-7073','IMU','Y','Y'
'F','DD94D6','ASW-20','D-KAWN','WN','Y','Y'
'F','DD94D7','LS-6 18','D-2839','AH','Y','Y'
'F','DD94EE','ASK-13','F-CILS','LS','Y','Y'
'F','DD94F4','LS-1 d','D-0686','37','Y','Y'
'F','DD94F5','ASW-19','D-6812','OY','Y','Y'
'F','DD94F7','ASK-13','D-1912','12','Y','Y'
'F','DD94FE','Duo Discus','HB-3387','PPA','Y','Y'
'F','DD94FF','Kestrel','D-0397','W1','Y','Y'
'F','DD950D','Nimbus 4DM','D-KCIT','IT','Y','Y'
'F','DD9510','Pegase','F-CFXK','','Y','Y'
'F','DD9513','ASW-24','F-CGKO','KO','Y','Y'
'F','DD9519','MS-893 Commodore','F-GINH','NH','Y','Y'
'F','DD951A','Ventus','F-CPZT','ZT','Y','Y'
'F','DD951B','ASW-17','CSVVAX9','','Y','Y'
'F','DD952F','ASK-13','D-5282','VA','Y','Y'
'F','DD9531','ASW-19','OE-5228','','Y','Y'
'F','DD953C','SF-25','D-KLUB','UB','Y','Y'
'F','DD953F','HK36 Super Dimona','F-CJDM','','Y','Y'
'F','DD9549','RF 5 b','D-KCAX','AX','Y','Y'
'F','DD9552','LS-4','D-3880','VC','Y','Y'
'F','DD9556','Cirrus Std','','WO','Y','Y'
'F','DD9557','DG-1000','D-1100','SOM','Y','Y'
'F','DD9570','Other','OE-5424','','Y','Y'
'F','DD9571','Discus 2cT','D-KXGX','GX','Y','Y'
'F','DD9573','Zodiac CH601XL','F-JETE','TE','Y','Y'
'F','DD957A','ASW-20','D-6823','RP','Y','Y'
'F','DD9592','ASK-21','D-1540','W1','Y','Y'
'F','DD95A7','ASK-13','D-0027','','Y','Y'
'F','DD95D5','ASH-26 E','D-KIDF','DF','Y','Y'
'F','DD95DA','DG-500','F-CHJN','NJ','Y','Y'
'F','DD95E0','PA-25 Pawnee','F-GFTY','TY','Y','Y'
'F','DD95E3','MS-893 Commodore','F-BMNT','','Y','Y'
'F','DD95E5','ASK-21','D-8921','BD','Y','Y'
'F','DD95E8','Jodel D113','GAF','GAF','Y','Y'
'F','DD95EA','LS-3','D-28xx','JZ','Y','Y'
'F','DD95EF','Motorglider','F-CBJR','','Y','Y'
'F','DD95F4','DR-400','F-GLKP','KP','Y','Y'
'F','DD95F7','MS-893 Commodore','F-BNSQ','SQ','Y','Y'
'F','DD960E','Astir CS-77','G-CEWW','WW','Y','Y'
'F','DD9612','LS-8','D-3976','L8','Y','Y'
'F','DD9613','Ultralight','D-MURF','RF','Y','Y'
'F','DD962E','LS-6','D-6263','AD','Y','Y'
'F','DD9638','Discus 2','D-7008','BD2','Y','Y'
'F','DD9650','Twin Astir I','OY-XJA','E4','Y','Y'
'F','DD9658','Astir CS','CZ','R60','Y','Y'
'F','DD965C','Glasflugel 304','D-8557','CS','Y','Y'
'F','DD966A','','','','Y','N'
'F','DD9670','SF-25','G-KIAU','AU','Y','Y'
'F','DD967C','IS-28M2','HB-2321','','Y','Y'
'F','DD967D','DG-800','F-CGRX','BIL','Y','Y'
'F','DD9680','ASW-20','F-CBDF','DF','Y','Y'
'F','DD9686','ASW-20','F-CERV','','Y','Y'
'F','DD9687','Pegase Trainer','F-CGNV','NV','Y','Y'
'F','DD9688','Twin Astir I','F-CFBC','T03','Y','Y'
'F','DD9689','Ka-8','D-7130','','Y','Y'
'F','DD9690','Towplane','OH-YHF','','Y','Y'
'F','DD9697','Astir CS','D-7254','TY','Y','Y'
'F','DD969B','Discus','D-2761','IBD','Y','Y'
'F','DD969C','Speed Astir','G-FEBB','EBB','Y','Y'
'F','DD96A0','LS-1 f','D-2261','CH','Y','Y'
'F','DD96AA','LS-7','D-8181','YC','Y','Y'
'F','DD96B1','Discus','D-5070','B2','Y','Y'
'F','DD96B3','LS-4','D-0404','GP','Y','Y'
'F','DD96B8','H36 Dimona','OE-9218','18','Y','Y'
'F','DD96C9','Ventus 2ct','D-KPGS','VM','Y','Y'
'F','DD96DA','DR-400','D-EKWS','','Y','Y'
'F','DD96E1','','','','Y','N'
'F','DD96E8','DG-808 B','D-KHMI','HM','Y','Y'
'F','DD96F6','DG-100','D-3740','K40','Y','Y'
'F','DD96FA','Bergfalke IV','D-0523','K23','Y','Y'
'F','DD9702','DG-300','G-CGBS','206','Y','Y'
'F','DD9703','Twin Astir II','D-8203','7G','Y','Y'
'F','DD9715','DG-200','OK-2882','GL','Y','Y'
'F','DD9719','ASH-25','D-KBNG','NG','Y','Y'
'F','DD971D','M-200 Foehn','OO-ZHH','HH','Y','Y'
'F','DD9736','LS-3','OO-ZWX','49','Y','Y'
'F','DD974A','Different Aircraft','F-AZBI','BI','Y','Y'
'F','DD9761','Discus t','D-KMDS','DS','Y','Y'
'F','DD9782','Ultralight','83-PS','AL','Y','Y'
'F','DD978C','ASK-13','F-CYPI','PI','Y','Y'
'F','DD9791','DG-600','D-1833','ST','Y','Y'
'F','DD97A8','LS-4 W','D-2931','W4','Y','Y'
'F','DD97B7','LS-8','D-1646','W8','Y','Y'
'F','DD97C4','LS-4','D-XX88','LR','Y','Y'
'F','DD97EB','LS-6 18','OK-3123','MM','Y','Y'
'F','DD97EE','ASW-20','D-0808','DH','Y','Y'
'F','DD97F3','Astir CS','OK-1704','F4','Y','Y'
'F','DD9802','SZD-51 Junior','D-3287','B7','Y','Y'
'F','DD980E','ASK-21','D-1483','GB','Y','Y'
'F','DD9810','Ventus ct','D-KLAH','GC','Y','Y'
'F','DD9827','Ventus 2','F-CGLT','1L','Y','Y'
'F','DD9828','ASK-13','F-CEAK','AK','Y','Y'
'F','DD982A','UFO','X-Wing','P7','Y','Y'
'F','DD9834','MS-893 Commodore','F-BOTI','TI','Y','Y'
'F','DD983A','Discus','D-1174','Gi','Y','Y'
'F','DD983B','LS-1 f','D-XX48','UP','Y','Y'
'F','DD983D','Ventus cM','D-KKIL','GW','Y','Y'
'F','DD9840','Libelle Std','F-CELB','733','Y','Y'
'F','DD9842','Ventus 2cM','F-CPRM','RM','Y','Y'
'F','DD9846','DR-400','D-EDPL','PL','Y','Y'
'F','DD9858','LS-6','D-6262','PW','Y','Y'
'F','DD985E','Astir Club','D-6116','VB','Y','Y'
'F','DD986A','Marianne','D-9653','53','Y','Y'
'F','DD9870','Discus','OE-5581','','Y','Y'
'F','DD9872','Ka-7','OE-0652','','Y','Y'
'F','DD9875','Astir CS-77','F-CEXN','R22','Y','Y'
'F','DD9878','OldTimer','AAFO','FO','Y','Y'
'F','DD987A','Discus 2cT','D-KFMD','','Y','Y'
'F','DD988A','ASK-13','D-7507','','Y','Y'
'F','DD988F','Ka-8','D-5824','','Y','Y'
'F','DD989A','ASK-13','D-1670','','Y','Y'
'F','DD98B8','SF-27','D-3222','HX','Y','Y'
'F','DD98C6','DR-400','D-EISG','','Y','Y'
'F','DD98D8','Libelle Std','D-2962','BK','Y','Y'
'F','DD98DA','ASW-20','F-CMAR','LP','Y','Y'
'F','DD98E0','Ventus 2cxT','D-KPJL','3B','Y','Y'
'F','DD98E2','ASK-13','D-6901','','Y','Y'
'F','DD98E3','Ventus 2','F-CBPE','FA','Y','Y'
'F','DD98E7','Ka-6 cr','D-6906','','Y','Y'
'F','DD98E8','Ventus cM','D-KKLH','LH','Y','Y'
'F','DD98E9','Discus','D-0298','WI','Y','Y'
'F','DD98EB','DG-400','D-KFCP','BW','Y','Y'
'F','DD98EF','Discus 2','','BA','Y','Y'
'F','DD98F1','Duo Discus','','BD','Y','Y'
'F','DD98F2','Ka-6 cr','D-9201','01','Y','Y'
'F','DD98FC','Discus','G-CHHP','KL','Y','Y'
'F','DD991D','Ventus 2','D-6522','22','Y','Y'
'F','DD9920','Ka-6 cr','','45','Y','Y'
'I','DD9964','Nimbus 3DM','D-KCMM','MM','Y','Y'
'F','DD996E','','','','Y','N'
'F','DD9976','Pegase','OO-YEK','EK','Y','Y'
'F','DD9977','Twin Astir II','F-CFKC','T53','Y','Y'
'F','DD997A','ASW-24 E','F-CHAG','P2','Y','Y'
'F','DD997D','Marianne','F-CGMO','','Y','Y'
'F','DD9981','DR-400','F-GEIM','IM','Y','Y'
'F','DD998C','Pegase','F-CGSA','GSA','Y','Y'
'F','DD9994','Twin Astir II','OO-ZEY','EY','Y','Y'
'F','DD9997','Duo Discus','OO-YDU','DUO','Y','Y'
'F','DD999D','Tetra-15','F-JAAM','','Y','Y'
'F','DD999E','ASW-24','F-CHAB','69','Y','Y'
'F','DD99A1','Astir CS','F-CEXR','XR','Y','Y'
'F','DD99BB','LAK-17 AT','OY-KKX','AT','Y','Y'
'F','DD99C7','Libelle Std','F-CEBQ','BQ','Y','Y'
'F','DD99D2','','','','Y','N'
'F','DD99DF','Pegase','F-CKEA','','Y','Y'
'F','DD99E6','Janus B','F-CFAF','','Y','Y'
'F','DD99E7','Ventus 2CX','F-CCAC','EP','Y','Y'
'F','DD99E8','Twin Astir III','F-CGXH','XH','Y','Y'
'F','DD99EE','Discus 2c','F-CFDU','EI','Y','Y'
'F','DD99F0','ASK-13','D-6988','','Y','Y'
'F','DD99F2','PA-25 Pawnee','OO-LVN','','Y','Y'
'F','DD99F3','Cirrus Std','F-CEFK','CFK','Y','Y'
'F','DD99F7','Twin Astir II','D-6437','DG','Y','Y'
'F','DD9A04','Pegase','F-CGST','GST','Y','Y'
'F','DD9A13','SF-25','OO-MLV','','Y','Y'
'F','DD9A15','Astir CS','D-6955','','Y','Y'
'F','DD9A18','Ka-8','D-6946','','Y','Y'
'F','DD9A1A','ASK-23','D-4582','','Y','Y'
'F','DD9A1B','Pegase','F-CHGJ','V','Y','Y'
'F','DD9A1D','ASH-25','F-CHHO','AG','Y','Y'
'F','DD9A1F','ASK-21','D-3417','','Y','Y'
'F','DD9A22','Duo Discus xlt','D-KHGM','GM','Y','Y'
'F','DD9A2B','ASK-21','F-CGKF','','Y','Y'
'F','DD9A2C','Astir Jeans','OO-YOU','OU','Y','Y'
'F','DD9A2F','DG-500','OE-5683','A5','Y','Y'
'F','DD9A32','DG-500','D-4040','E5','Y','Y'
'F','DD9A3C','ASK-21','D-1021','','Y','Y'
'F','DD9A40','LS-6','D8505','CX','Y','Y'
'F','DD9A42','Twin Astir II','OO-YTW','TW','Y','Y'
'F','DD9A49','Astir Jeans','OO-ZVZ','VZ','Y','Y'
'F','DD9A4D','Janus C','F-CJAN','JAN','Y','Y'
'F','DD9A54','ASW-20','F-CBDN','05','Y','Y'
'F','DD9A5D','LS-4','OO-YMP','MP','Y','Y'
'F','DD9A61','ASK-21','','BE','Y','Y'
'F','DD9A67','LS-6 18','CSVVAX2','','Y','Y'
'F','DD9A6A','LS-4','OO-ZPM','PM','Y','Y'
'F','DD9A6B','ASK-13','F-CCJP','JP','Y','Y'
'F','DD9A6F','DG-600','OY-XPB','PB','Y','Y'
'F','DD9A70','Discus','','43','Y','Y'
'F','DD9A74','SZD-55','F-CHSO','5-5','Y','Y'
'F','DD9A7B','LS-4','D-4235','LC','Y','Y'
'F','DD9A7C','Astir Jeans','OO-ZEX','EX','Y','Y'
'F','DD9A8E','Discus t','D-KLHA','HA','Y','Y'
'F','DD9A92','PA-18 Super Cub','OY-RPY','RP','Y','Y'
'F','DD9A94','Duo Discus','F-COUI','EL','Y','Y'
'F','DD9A99','ASW-15','OO-YYV','','Y','Y'
'F','DD9A9E','SF-34','D-6934','','Y','Y'
'F','DD9AA9','DG-300','D-3473','GG','Y','Y'
'F','DD9AB1','LS-4','OO-ZTQ','TQ','Y','Y'
'F','DD9AB6','Discus','D-5098','R4','Y','Y'
'F','DD9ABA','Cirrus Std','F-CTJD','JD','Y','Y'
'F','DD9ABE','Duo Discus','D-7458','WY','Y','Y'
'F','DD9ADF','ASK-13','D-0096','96','Y','Y'
'F','DD9AEF','Lambada','F-JXVU','5XJ','Y','Y'
'F','DD9B0F','Discus','D-6947','SG','Y','Y'
'F','DD9B16','Astir CS-77','F-CEXT','R38','Y','Y'
'F','DD9B1C','Cirrus Std','D-KCAE','77','Y','Y'
'F','DD9B1E','Twin Astir II','OO-YEJ','EJ','Y','Y'
'F','DD9B27','DR-400','F-GTJS','JS','Y','Y'
'F','DD9B28','Ventus 2ct','D-KFFW','FW','Y','Y'
'F','DD9B34','DG-500','D-4040','E5','Y','Y'
'F','DD9B3A','ASK-21','D-2495','WF','Y','Y'
'F','DD9B3F','ASK-13','D-0499','99','Y','Y'
'F','DD9B43','','','','N','N'
'F','DD9B5A','Astir Jeans','D-7581','M6','Y','Y'
'F','DD9B60','Discus','','5X','Y','Y'
'F','DD9B64','ASH-25','','BB','Y','Y'
'F','DD9B6C','DG-500','D-KBTR','BTR','Y','Y'
'F','DD9B73','ASK-21','CSVVAX8','','Y','Y'
'F','DD9B77','ASK-21','','LB','Y','Y'
'F','DD9B78','LS-4','D-2851','8L','Y','Y'
'F','DD9B7F','Twin Astir II','OO-YES','ES','Y','Y'
'F','DD9B80','LS-4','D-8861','6L','Y','Y'
'F','DD9B82','ASK-13','D-2978','78','Y','Y'
'F','DD9B83','Astir Club','D-8845','SG2','Y','Y'
'F','DD9B8C','UFO','OK-xxyy','-?-','Y','Y'
'F','DD9B95','Libelle Std','D-4711','701','Y','Y'
'F','DD9B97','PA-18 Super Cub','OO-VVF','VF','Y','Y'
'F','DD9B9B','DR-400','OO-PMB','','Y','Y'
'F','DD9BA0','Discus 2c','D-1026','WZ','Y','Y'
'F','DD9BA2','Carat','D-xxBZ','BZ','Y','Y'
'F','DD9BA7','Astir Jeans','OO-YJA','','Y','Y'
'F','DD9BA8','LS-8','D-3571','S1','Y','Y'
'F','DD9BAB','ASW-20','D-0775','MD','Y','Y'
'F','DD9BB0','Ka-8','D-8412','WT','Y','Y'
'F','DD9BC0','Unknown','21','','Y','Y'
'F','DD9BC1','ASK-23','D-2363','','Y','Y'
'F','DD9BC4','Twin Astir II','OO-ZVF','','Y','Y'
'F','DD9BC7','ASW-19','D-6925','ES','Y','Y'
'F','DD9BCB','Ka-8','OO-ZEN','EN','Y','Y'
'F','DD9BD6','Crystal','F-CBCI','1E','Y','Y'
'F','DD9BD8','ASW-24','PH-1531','PR','Y','Y'
'F','DD9BE2','ASK-21','F-CHAN','AN','Y','Y'
'F','DD9BE9','Ka-6 cr','D-9399','','Y','Y'
'F','DD9BEA','Janus CM','SE-UVE','VE','Y','Y'
'F','DD9BED','Duo Discus','F-CHTA','TA','Y','Y'
'F','DD9BEE','ASK-13','F-CYBN','BN','Y','Y'
'F','DD9BEF','Duo Discus','F-CIDJ','SM','Y','Y'
'F','DD9BF0','Janus Ce','F-CGQO','QO','Y','Y'
'F','DD9BF2','Duo Discus','F-CHTJ','TJ','Y','Y'
'F','DD9BF3','Pegase','F-CGEF','CS','Y','Y'
'F','DD9BF6','SF-28','D-KDDG','DG','Y','Y'
'F','DD9BF7','Twin Astir II','F-CFHQ','T42','Y','Y'
'F','DD9BF8','LS-4 W','F-CODE','DE','Y','Y'
'F','DD9BFB','ASW-24','PH-1113','NS','Y','Y'
'F','DD9BFD','PW-5','F-CICC','EY','Y','Y'
'F','DD9C02','Twin Astir I','D-1436','36','Y','Y'
'F','DD9C07','Twin Astir II','D-8069','6K','Y','Y'
'F','DD9C0C','ASK-21','D-5810','LIF','Y','Y'
'F','DD9C0F','ASK-21','D-8629','29','Y','Y'
'F','DD9C16','ASH-25','F-CHMD','MD','Y','Y'
'F','DD9C2F','Discus','D-8377','77','Y','Y'
'F','DD9C41','Ventus 2cM','D-KDJR','6V','Y','Y'
'F','DD9C4F','DG-400','D-KLRS','RS','Y','Y'
'F','DD9C52','Discus 2','D-4437','SH','Y','Y'
'F','DD9C58','Nimbus 4DM','D-KHAM','AM','Y','Y'
'F','DD9C5E','Pegase','F-CHDH','GP','Y','Y'
'F','DD9C67','ASW-20','D-5400','WER','Y','Y'
'F','DD9C68','Ventus cM','D-KCHL','H7','Y','Y'
'F','DD9C6B','ASK-21','D-4339','39','Y','Y'
'F','DD9C71','Duo Discus','D-5128','L4','Y','Y'
'F','DD9C76','Janus Ce','PH-1078','HJ','Y','Y'
'F','DD9C92','Cirrus Std','D-0593','KJ','Y','Y'
'F','DD9C94','Janus B','F-CFAD','AD','Y','Y'
'F','DD9C98','Duo Discus','D-1094','SHA','Y','Y'
'F','DD9CAA','Duo Discus','D-1785','85','Y','Y'
'F','DD9CAB','Janus CT','D-KMIM','IM','Y','Y'
'F','DD9CBA','Ka-8','D-9174','74','Y','Y'
'F','DD9CC4','Astir Club','F-CFMI','R69','Y','Y'
'F','DD9CC8','DR-400','F-GLKA','KA','Y','Y'
'F','DD9CDD','Janus CM','G-BMBJ','BJ','Y','Y'
'F','DD9CDF','Ka-8','D-8417','17','Y','Y'
'F','DD9CE1','Pegase','F-CGBD','BS','Y','Y'
'F','DD9CF6','Pegase','F-CGHQ','D','Y','Y'
'F','DD9CF9','Libelle Std','F-CEBN','727','Y','Y'
'F','DD9CFE','LS-1 f','D-xx16','LG','Y','Y'
'F','DD9D09','ASW-20','LX-CPB','PB','Y','Y'
'F','DD9D0A','ASW-20','OO-ZNZ','','Y','Y'
'F','DD9D0E','DG-505','LX-CCF','CF','Y','Y'
'F','DD9D10','Duo Discus','D-2966','66','Y','Y'
'F','DD9D16','Phoebus','F-CDOO','OO','Y','Y'
'F','DD9D1A','Duo Discus','F-CMBE','EB','Y','Y'
'F','DD9D1B','Pegase','F-CGBJ','146','Y','Y'
'F','DD9D1C','Pegase','F-CFRT','RT','Y','Y'
'F','DD9D1E','DG-808 C','D-KXDH','DH','Y','Y'
'F','DD9D24','Kestrel','OE-5687','87','Y','Y'
'F','DD9D2E','Twin Astir II','F-CLHP','T41','Y','Y'
'F','DD9D31','Ventus 2','F-CGLJ','EQ','Y','Y'
'F','DD9D32','UFO','F-PYXK','XK','Y','Y'
'F','DD9D36','Nimbus 4D','F-CFUZ','EN','Y','Y'
'F','DD9D39','ASG-29','F-CLFA','EW','Y','Y'
'F','DD9D3C','LS-4','F-CEIB','SB','Y','Y'
'F','DD9D3D','Twin Astir II','F-CFKP','T66','Y','Y'
'F','DD9D5F','SF-28','HB-2042','','Y','Y'
'F','DD9DB2','Duo Discus','F-CJUB','EB','Y','Y'
'F','DD9DB6','SF-25','OE-9148','48','Y','Y'
'F','DD9DBF','Ventus','D-6034','Y9','Y','Y'
'F','DD9DCD','LS-4','F-CEIC','SC','Y','Y'
'F','DD9DDB','Pegase','F-CGEN','EN','Y','Y'
'F','DD9E0C','Pegase','F-CHGP','621','Y','Y'
'F','DD9E15','SZD-42 Jantar 2/2b','F-CAQB','2A','Y','Y'
'F','DD9E20','ASK-21','D-6857','57','Y','Y'
'F','DD9E23','Duo Discus','F-CIME','ME','Y','Y'
'F','DD9E24','ASK-21','F-CJCN','CN','Y','Y'
'F','DD9E25','DG-800','F-CJPI','TI','Y','Y'
'F','DD9E2A','Duo Discus','F-CIMJ','MJ','Y','Y'
'F','DD9E2D','WT9 Dynamic','OE-7077','77','Y','Y'
'F','DD9E2F','ASK-13','LD','LD','Y','Y'
'F','DD9E30','DG-200','','47','Y','Y'
'F','DD9E36','Kestrel','D-2402','','Y','Y'
'F','DD9E37','Twin Astir III','D-1830','9M','Y','Y'
'F','DD9E41','ASH-25','F-CGKT','KT','Y','Y'
'F','DD9E42','Duo Discus','F-CUVV','SF','Y','Y'
'F','DD9E47','ASK-23','D-3082','','Y','Y'
'F','DD9E6A','ASK-21','D-4762','62','Y','Y'
'F','DD9E6E','ASW-27','D-2578','WZ','Y','Y'
'F','DD9E75','LS-6 18','F-CATT','TT','Y','Y'
'F','DD9E7B','LS-4','F-CEIK','IK','Y','Y'
'F','DD9E81','Mistral C','','68','Y','Y'
'F','DD9E82','ASK-13','F-CECT','CT','Y','Y'
'F','DD9E86','Janus C','D-2055','55','Y','Y'
'F','DD9E87','LS-8 18','D-6688','8Y','Y','Y'
'F','DD9E8C','ASW-20','D-5345','GS','Y','Y'
